lambda,alpha,s_min,bootstrap-p-u,bootstrap-gof-u,bootstrap-p-r,bootstrap-gof-r,R (pl vs logn),p (pl vs logn),R (pl vs strexp),p (pl vs strexp),R (pl vs exp),p (pl vs exp),R (pl vs pltrc),p (pl vs pltrc)
0.8,4.0398262359900485,34,0.0,0.06068268015170675,0.0,0.07756004801572464,-20.735895207539045,3.200673769043138e-05,-22.28634952282815,1.4204060130899292e-05,-22.254851585127614,3.101952027637066e-05,-21.83028891252431,3.905609169407853e-11
0.9,2.291329014686452,105,0.9236,0.03749917816277559,0.0,0.05765136280073424,-0.008101754076829337,0.929887892739924,0.35838246464738877,0.6536579539928509,35.32025211470532,0.0016728318069718206,-0.15434862104437208,0.578480711985032
